LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.8557219,37.7067367,4058,KNIGHTSTOWN ST,,DUBLIN,,,94568,985-121-154,8c3bdef14d93cca1
-121.856453,37.7061799,3985,SCOTTFIELD ST,,DUBLIN,,,94568,985-121-132,45adcd69158a5fec
-121.8564466,37.706323,4015,SCOTTFIELD ST,,DUBLIN,,,94568,985-121-133,5c31c0358204c561
-121.856452,37.7064207,4019,SCOTTFIELD ST,,DUBLIN,,,94568,985-121-134,deefd963d662bcaa
-121.8561758,37.7069413,3030,THREECASTLES WY,,DUBLIN,,,94568,985-121-140,889d287781d0f3fc
-121.8561766,37.7068197,3028,THREECASTLES WY,,DUBLIN,,,94568,985-121-141,8e2968b7dcdb69e1
-121.8561983,37.706693,3026,THREECASTLES WY,,DUBLIN,,,94568,985-121-142,f05a1fe12a24e1bd
-121.8562083,37.7065832,3022,THREECASTLES WY,,DUBLIN,,,94568,985-121-143,093c8effb79dbf41
-121.8562093,37.7064712,3020,THREECASTLES WY,,DUBLIN,,,94568,985-121-144,9242865012b9ebfc
-121.8562011,37.7063544,3018,THREECASTLES WY,,DUBLIN,,,94568,985-121-145,a33422244bd04e4c
-121.8558548,37.7077017,4209,MIDLANDS CT,,DUBLIN,,,94568,985-121-169,8c8fc2bfd858d742
-121.8559555,37.7078922,4213,MIDLANDS CT,,DUBLIN,,,94568,985-121-170,c482b832503955d5
-121.8693809,37.7367678,7187,KYLEMORE CT,,DUBLIN,,,94568,986-55-15,bf1746a38f916f52
-121.8693503,37.7366549,7181,KYLEMORE CT,,DUBLIN,,,94568,986-55-16,b3c3b65982a40dfa
-121.8693732,37.7365213,7175,KYLEMORE CT,,DUBLIN,,,94568,986-55-17,e631d91f961b06f8
-121.8693866,37.7363879,7169,KYLEMORE CI,,DUBLIN,,,94568,986-55-18,4d21e72dfc649f78
-121.8694194,37.7362768,7163,KYLEMORE CI,,DUBLIN,,,94568,986-55-19,18e058aadbb54232
-121.8694298,37.7361534,7157,KYLEMORE CI,,DUBLIN,,,94568,986-55-20,d8d942ed3f18344d
-121.8694779,37.7360145,7153,KYLEMORE CI,,DUBLIN,,,94568,986-55-21,7d70e9c1a4bddde9
-121.8695107,37.7359009,7139,KYLEMORE CI,,DUBLIN,,,94568,986-55-22,dd6178ca97b0f1cf
-121.8691161,37.7356945,7132,KYLEMORE CI,,DUBLIN,,,94568,986-55-38,e3154bf18f8c25e6
-121.8691013,37.7355421,7112,KYLEMORE CI,,DUBLIN,,,94568,986-55-37,88587caa75545144
-121.8690331,37.7354237,7108,KYLEMORE CI,,DUBLIN,,,94568,986-55-36,290d6615364b1d1f
-121.8689499,37.7353078,7102,KYLEMORE CI,,DUBLIN,,,94568,986-55-35,f515b7162fd61248
-121.8686991,37.7353847,7058,KYLEMORE CI,,DUBLIN,,,94568,986-55-44,280244b2c796c9c7
-121.8687349,37.7355321,7052,KYLEMORE CI,,DUBLIN,,,94568,986-55-43,b6fbc8569dd1a8f6
-121.8687498,37.7356916,7038,KYLEMORE CI,,DUBLIN,,,94568,986-55-42,521240955bbc8495
-121.8688865,37.7365937,7178,KYLEMORE CT,,DUBLIN,,,94568,986-55-11,ceafbb7c9d29e03e
-121.8795506,37.7365311,4488,ALEXANDER VALLEY WY,,DUBLIN,,,94568,986-51-54,e33d7a41d9f8a49b
-121.879721,37.7365543,4500,ALEXANDER VALLEY WY,,DUBLIN,,,94568,986-51-55,f70e8332d094fb3f
-121.8798914,37.7365776,4522,ALEXANDER VALLEY WY,,DUBLIN,,,94568,986-51-56,0af4db62d4cc136f
-121.8800618,37.7366008,4536,ALEXANDER VALLEY WY,,DUBLIN,,,94568,986-51-57,2995898f9a6b149d
-121.8802323,37.736624,4548,ALEXANDER VALLEY WY,,DUBLIN,,,94568,986-51-58,11f8bc5a5fb5024f
-121.8804027,37.7366472,4560,ALEXANDER VALLEY WY,,DUBLIN,,,94568,986-51-59,698eaeac7699b85f
-121.8805731,37.7366704,4572,ALEXANDER VALLEY WY,,DUBLIN,,,94568,986-51-60,90fe81a99445f2a8
-121.8804807,37.7370717,4559,ALEXANDER VALLEY WY,,DUBLIN,,,94568,986-51-63,4ca0491c216e3c72
-121.8783194,37.7378905,7485,DIAMOND MOUNTAIN RD,,DUBLIN,,,94568,986-51-13,da87e2b73c65ff47
-121.878457,37.7380826,7499,DIAMOND MOUNTAIN RD,,DUBLIN,,,94568,986-51-14,28735c655919c8a8
-121.8786998,37.7381403,4431,PINE MOUNTAIN WY,,DUBLIN,,,94568,986-51-15,e553bf920d3599b2
-121.878931,37.7380727,4439,PINE MOUNTAIN WY,,DUBLIN,,,94568,986-51-16,f7b6f617554293dd
-121.8790963,37.7380326,4455,PINE MOUNTAIN WY,,DUBLIN,,,94568,986-51-17,775f8448b8d7b5eb
-121.8794353,37.7379503,4479,PINE MOUNTAIN WY,,DUBLIN,,,94568,986-51-19,922427ffca8a2fdb
-121.8796089,37.7379082,4491,PINE MOUNTAIN WY,,DUBLIN,,,94568,986-51-20,bc3210eeff0dcaa6
-121.8797826,37.737866,4503,PINE MOUNTAIN WY,,DUBLIN,,,94568,986-51-21,840edd3c98f83beb
-121.8806713,37.7371004,7561,HOWELL MOUNTAIN RD,,DUBLIN,,,94568,986-51-62,63672db07cefd387
-121.8785934,37.7368034,7374,DIAMOND MOUNTAIN RD,,DUBLIN,,,94568,986-51-74,c0708ebf510b857d
-121.8785877,37.7371779,7420,DIAMOND MOUNTAIN RD,,DUBLIN,,,94568,986-51-76,1807871217c6a3e2
-121.8788015,37.7377448,4440,PINE MOUNTAIN WY,,DUBLIN,,,94568,986-51-80,60944ad5e5221718
-121.8791147,37.7376701,4466,PINE MOUNTAIN WY,,DUBLIN,,,94568,986-51-81,9f1f32a9d0856f71
-121.879012,37.7373934,7587,RUSSIAN RIVER CT,,DUBLIN,,,94568,986-51-83,077b877675abc4fb
-121.8789486,37.7372306,7581,RUSSIAN RIVER CT,,DUBLIN,,,94568,986-51-84,3daa4f679ed6c071
-121.8790061,37.7370613,7575,RUSSIAN RIVER CT,,DUBLIN,,,94568,986-51-85,8890bd6dafd31318
-121.9350084,37.7038133,7930,REGIONAL CM,,DUBLIN,,,94568,941-2852-11,45ff6acdc2861407
-121.934977,37.7037541,7932,REGIONAL CM,,DUBLIN,,,94568,941-2852-11,3d880fbc97cafe96
-121.9349486,37.7037007,7934,REGIONAL CM,,DUBLIN,,,94568,941-2852-11,ca1e84469bbdde25
-121.9349231,37.7036518,7936,REGIONAL CM,,DUBLIN,,,94568,941-2852-11,b64e033b86dd722a
-121.9348947,37.7035961,7938,REGIONAL CM,,DUBLIN,,,94568,941-2852-11,e229af86f54e3301
-121.9348664,37.7035483,7940,REGIONAL CM,,DUBLIN,,,94568,941-2852-11,dd4d96f342227d22
-121.9348336,37.7034892,7942,REGIONAL CM,,DUBLIN,,,94568,941-2852-11,5660417fd62fd0f6
-121.9350845,37.7034301,7944,REGIONAL CM,,DUBLIN,,,94568,941-2852-11,cec903e194c3be09
-121.9353034,37.7033763,7985,REGIONAL CM,,DUBLIN,,,94568,941-2852-43,f890ebc74402a47d
-121.9353706,37.7033503,7987,REGIONAL CM,,DUBLIN,,,94568,941-2852-43,82c690ca7fb8dd0f
-121.9354379,37.70333,7989,REGIONAL CM,,DUBLIN,,,94568,941-2852-43,7beb3cdf0573af78
-121.9355095,37.7033109,7991,REGIONAL CM,,DUBLIN,,,94568,941-2852-43,c8d6b1227ff5d912
-121.9355724,37.7032849,7993,REGIONAL CM,,DUBLIN,,,94568,941-2852-43,96765d6d7da09abc
-121.9356326,37.7032682,7995,REGIONAL CM,,DUBLIN,,,94568,941-2852-43,9d709d07eb1e17d8
-121.9357014,37.7032513,7997,REGIONAL CM,,DUBLIN,,,94568,941-2852-43,2baec204d929a381
-121.9357887,37.7032239,7999,REGIONAL CM,,DUBLIN,,,94568,941-2852-43,cd93cbfb0764304d
-121.9279621,37.7195211,8144,CARDIFF DR,,DUBLIN,,,94568,941-180-39,4e0919f938522ef9
-121.9277507,37.7194656,8132,CARDIFF DR,,DUBLIN,,,94568,941-180-38,45dbb8adecf256ed
-121.9275861,37.7191041,8119,CARDIFF DR,,DUBLIN,,,94568,941-180-44,053f49ac00243a23
-121.9260132,37.7248951,7005,WINEBERRY WY,,DUBLIN,,,94568,941-2753-80,852e7887e5e9239a
-121.9268919,37.7246948,8316,LOCUST PL N,,DUBLIN,,,94568,941-2753-48,342274b092a49d16
-121.927022,37.7248776,8332,LOCUST PL N,,DUBLIN,,,94568,941-2753-50,9940ad9c92780063
-121.9271469,37.7250584,8348,LOCUST PL N,,DUBLIN,,,94568,941-2753-52,6a21e533efe13a63
-121.9272781,37.7252439,8364,LOCUST PL N,,DUBLIN,,,94568,941-2753-54,fbf54ae031a21f61
-121.9279299,37.7247691,8350,CYPRESS CT,,DUBLIN,,,94568,941-2753-18,f1deb3636e27443e
-121.9264821,37.7249902,8333,LOCUST PL N,,DUBLIN,,,94568,941-2753-75,979f5b8acbaaa2a5
-121.9265527,37.7250807,8341,LOCUST PL N,,DUBLIN,,,94568,941-2753-74,81b11535426433f0
-121.9149759,37.7163589,6584,PIONEER LN,,DUBLIN,,,94568,941-2765-81,04f5d2b8b2356f27
-121.9150354,37.7163252,6590,PIONEER LN,,DUBLIN,,,94568,941-2765-81,d6356489eaf2dc79
-121.9143484,37.7164698,6537,CONESTOGA LN,,DUBLIN,,,94568,941-2765-81,f10f24988cd9d42f
-121.9144095,37.7164351,6543,CONESTOGA LN,,DUBLIN,,,94568,941-2765-81,193e00bf716f3fb9
-121.9144697,37.7164006,6549,CONESTOGA LN,,DUBLIN,,,94568,941-2765-81,3c2c755ea9b70247
-121.9145242,37.7163623,6555,CONESTOGA LN,,DUBLIN,,,94568,941-2765-81,a6b3658636949801
-121.9145792,37.716326,6561,CONESTOGA LN,,DUBLIN,,,94568,941-2765-81,23ac5e58f9a5a803
-121.9416133,37.7045857,11746,SHADOW DR,,DUBLIN,,,94568,941-114-124,2b05421e923d39af
-121.9211061,37.7236169,8003,S LAKE DR,,DUBLIN,,,94568,941-2789-202,1720f34ba5c57f4d
-121.9257168,37.7238109,8193,LOCUST PL S,,DUBLIN,,,94568,941-2754-26,4ddda1ddacfca9bb
-121.9251594,37.7238963,7010,MULBERRY CT,,DUBLIN,,,94568,941-2754-62,8d1311fdc7bfe885
-121.9255081,37.7240204,7026,MULBERRY CT,,DUBLIN,,,94568,941-2754-27,639bb5373df7d89a
-121.9268422,37.7239847,7070,WINEBERRY WY,,DUBLIN,,,94568,941-2753-3,a009e2d112dc4c85
-121.9057058,37.7056076,6301,SCARLETT CT,,DUBLIN,,,94568,941-550-16-4,a8c6af454f398b2a
-121.9065068,37.7048189,6355,SCARLETT CT,,DUBLIN,,,94568,941-550-15-8,5706b1f5566b8ede
-121.9326622,37.7180176,7588,KNOLLWOOD PL,,DUBLIN,,,94568,941-179-43,5ee7bb0ed21fe928
-121.9325138,37.7182373,7574,KNOLLWOOD PL,,DUBLIN,,,94568,941-179-44,972d8331eb820701
-121.9321624,37.7181987,8160,ALDEA ST,,DUBLIN,,,94568,941-179-46,c202d1b29e54fc6f
-121.9321676,37.7180119,8144,ALDEA ST,,DUBLIN,,,94568,941-179-47,7f08ca0a14dd3d5c
-121.934032,37.7024381,7900,DUBLIN BL,,DUBLIN,,,94568,941-1500-17-6,b9a9854a3d9b8b98
-121.9144265,37.7129968,6958,SIERRA CT,,DUBLIN,,,94568,941-2756-6,a4f5c1528f0ab4ab
-121.9074131,37.7073049,6270,HOUSTON PL,,DUBLIN,,,94568,941-550-47-3,5bf652384805eabb
-121.9093823,37.7065374,6250,SIERRA LN,,DUBLIN,,,94568,941-550-50,e91e379df1607bc8
-121.9260738,37.724345,7022,WINEBERRY WY,,DUBLIN,,,94568,941-2753-124,9e5dbd2d03a768d9
-121.9246826,37.7242046,8187,MULBERRY PL,,DUBLIN,,,94568,941-2754-51,3140b1d0af29edfd
-121.9248495,37.7243903,8203,MULBERRY PL,,DUBLIN,,,94568,941-2754-53,44aa010d41a67308
-121.9267433,37.7244497,8300,LOCUST PL N,,DUBLIN,,,94568,941-2753-46,c1be374fdb626952
-121.9368761,37.7122479,7857,HILLROSE DR,,DUBLIN,,,94568,941-171-58,a5ff66e040f0292f
-121.9322233,37.7097678,7515,IRONWOOD DR,,DUBLIN,,,94568,941-170-115,39250f6241b664c9
-121.9330193,37.7098769,7525,DONOHUE DR,,DUBLIN,,,94568,941-170-127,1d814fe98a55f893
-121.9309854,37.7202405,8365,LUCANIA ST,,DUBLIN,,,94568,941-179-54,fd968599aa9f2b0b
-121.9310145,37.7200563,8349,LUCANIA ST,,DUBLIN,,,94568,941-179-55,a98ec0b419fa1359
-121.9310075,37.7198693,8333,LUCANIA ST,,DUBLIN,,,94568,941-179-56,495a08a419258d19
-121.9310207,37.7196645,8317,LUCANIA ST,,DUBLIN,,,94568,941-179-57,9461764bfd832c4f
-121.8679612,37.7246544,3782,HOBSTONE PL,,DUBLIN,,,94568,985-25-67,c474b5029beaba9d
-121.8671475,37.7245972,3776,HOBSTONE PL,,DUBLIN,,,94568,985-25-70,913d1231ae602a7e
-121.8609395,37.7269777,6148,TURNBERRY CT,,DUBLIN,,,94568,985-34-16,e35f16ac36863f63
-121.8602486,37.7269363,6153,TURNBERRY CT,,DUBLIN,,,94568,985-34-14,dab35fc86a9f3acb
-121.9317268,37.7178031,8127,ALDEA ST,,DUBLIN,,,94568,941-181-8,67389a776ceb0bf9
-121.9317675,37.7176126,8111,ALDEA ST,,DUBLIN,,,94568,941-181-9,7d6434d6cb8d0a1f
-121.9277263,37.7180349,7983,DIANA LN,,DUBLIN,,,94568,941-182-59,7a7015a949e0cb8e
-121.9276923,37.7183718,7284,BRIGHTON DR,,DUBLIN,,,94568,941-182-56,d8e61db3a6e7e58d
-121.9274684,37.718342,7274,BRIGHTON DR,,DUBLIN,,,94568,941-182-55,65b9f17ef2cfa14f
-121.927235,37.7183355,7264,BRIGHTON DR,,DUBLIN,,,94568,941-182-54,a97cf5d333d91b68
-121.8755568,37.7069708,4620,SANDYFORD CT,,DUBLIN,,,94568,986-21-71,ab84219ce7bc2386
-121.8754964,37.7069715,4618,SANDYFORD CT,,DUBLIN,,,94568,986-21-71,1add360cb10934b1
-121.925242,37.707588,6966,VILLAGE PW,,DUBLIN,,,94568,941-210-7-1,14b45fb79d22695f
-121.9254537,37.7077499,6998,VILLAGE PW,,DUBLIN,,,94568,941-210-7-2,8f55bc063ceb5fa5
-121.9258954,37.7077714,7000,VILLAGE PW,,DUBLIN,,,94568,941-210-6,e7b698f4fb5a1a50
-121.9244042,37.7078339,6937,VILLAGE PW,,DUBLIN,,,94568,941-210-18,02a3a65e76e29f09
-121.9308126,37.7094894,7567,AMADOR VALLEY BL,,DUBLIN,,,94568,941-174-2-2,1b3c30636444b640
-121.931172,37.7091066,7571,AMADOR VALLEY BL,,DUBLIN,,,94568,941-174-1-9,b378da1f55608221
-121.9100547,37.7092726,6289,DOUGHERTY RD,,DUBLIN,,,94568,,65898a28ed88a8e1
-121.9332083,37.7177335,8199,TAMARACK DR,,DUBLIN,,,94568,941-177-71,3b10bffabb5b249c
-121.8659248,37.7214428,5732,NEWFIELDS LN,,DUBLIN,,,94568,985-24-30,6da18d6ec7cf21ff
-121.8679181,37.7242175,3715,PENWOOD PL,,DUBLIN,,,94568,985-25-99,1186e3626b7e0c3f
-121.8675224,37.7238377,3710,PENWOOD PL,,DUBLIN,,,94568,985-25-102,27fb50ab9dd74403
-121.8673046,37.7238458,3708,PENWOOD PL,,DUBLIN,,,94568,985-25-103,b7367ba9f01f31ad
-121.8670921,37.7238061,3706,PENWOOD PL,,DUBLIN,,,94568,985-25-104,87932c6599a6d438
-121.8668981,37.7237581,3704,PENWOOD PL,,DUBLIN,,,94568,985-25-105,861c8ee35db7c89b
-121.867802,37.7238221,3712,PENWOOD PL,,DUBLIN,,,94568,985-25-101,b6b157163cdba363
-121.8816448,37.707745,4721,MYRTLE DR,,DUBLIN,,,94568,986-6-26,9a821a2b5a13eb9f
-121.9348637,37.7205127,8452,WICKLOW LN,,DUBLIN,,,94568,941-178-69,58b5d9a04224693d
-121.9440966,37.7213842,11901,BLOOMINGTON WY,,DUBLIN,,,94568,941-2757-30,74b5b666b5113fbe
-121.9370885,37.720503,8542,WICKLOW LN,,DUBLIN,,,94568,941-183-20,2a109cae89873e03
-121.9364963,37.7205334,8527,WICKLOW LN,,DUBLIN,,,94568,941-183-66,e7213ad0d940a696
-121.9355568,37.7205818,8505,ARDMORE PL,,DUBLIN,,,94568,941-183-51,41475de837c7ecb4
-121.9336936,37.7208663,8466,DAVONA DR,,DUBLIN,,,94568,941-185-79,66db477d028a973b
-121.9292094,37.7205561,7428,LIMERICK AV,,DUBLIN,,,94568,941-180-77,9185878a79593709
-121.8722596,37.7182658,4027,CRAGFORD PL,,DUBLIN,,,94568,986-25-72,14d11bdeb43d07ba
-121.9469284,37.7148962,11541,PADRE WY,,DUBLIN,,,94568,941-2752-59,117aa5e3a0d9abcb
-121.944133,37.7153973,8060,VIA ZAPATA,,DUBLIN,,,94568,941-118-32,a8eb5b8fc7455007
-121.9448147,37.7149726,11674,LOS RANCHITOS CT,,DUBLIN,,,94568,941-118-53,756efa3db278a243
-121.9274605,37.7261594,8429,LOCUST PL N,,DUBLIN,,,94568,941-2753-131,67f15caf1bf78a87
-121.9272178,37.7260367,8413,LOCUST PL N,,DUBLIN,,,94568,941-2753-133,a53c16b20bd9c804
-121.9270733,37.725771,8397,LOCUST PL N,,DUBLIN,,,94568,941-2753-135,46f1866a6a6adb47
-121.8756846,37.7065062,4532,SANDYFORD CT,,DUBLIN,,,94568,986-21-99,1bc982891a6e82c2
-121.8756229,37.7065066,4536,SANDYFORD CT,,DUBLIN,,,94568,986-21-99,477c98c67a4356ef
-121.8755626,37.7065073,4534,SANDYFORD CT,,DUBLIN,,,94568,986-21-99,90f917360a6c1950
-121.8755022,37.706508,4538,SANDYFORD CT,,DUBLIN,,,94568,986-21-99,384bc086ba267e55
-121.8754421,37.7065087,4540,SANDYFORD CT,,DUBLIN,,,94568,986-21-99,747cc712e39a1365
-121.8758278,37.7062127,4526,SANDYFORD CT,,DUBLIN,,,94568,986-21-106,e2b8c9309bf9d9d5
-121.8839112,37.7075432,4767,FAWN WY,,DUBLIN,,,94568,986-7-19,46b184cb73ca8205
-121.9483022,37.7063121,11443,WINDING TRAIL LN,,DUBLIN,,,94568,941-2772-63,5c2dbd1ec9c2d96c
-121.9483214,37.7062389,11441,WINDING TRAIL LN,,DUBLIN,,,94568,941-2772-64,f7c18f44a09d55c9
-121.9479839,37.7064504,11463,WINDING TRAIL LN,,DUBLIN,,,94568,941-2772-59,de82d9a998af786f
-121.9478904,37.706416,11465,WINDING TRAIL LN,,DUBLIN,,,94568,941-2772-58,0fb237da0de749bd
-121.9476905,37.7063475,11469,WINDING TRAIL LN,,DUBLIN,,,94568,941-2772-56,4b085cee359844f7
-121.9468065,37.706306,11477,WINDING TRAIL LN,,DUBLIN,,,94568,941-2772-52,a720d8b577634882
-121.8804493,37.7106163,5170,PERSIMMON DR,,DUBLIN,,,94568,986-12-115,b642a69a3842b953
-121.9172966,37.7098188,6720,POPLAR WY,,DUBLIN,,,94568,941-202-76,92717c2a063183d5
-121.9182272,37.7098178,6719,SPRUCE LN,,DUBLIN,,,94568,941-203-45,8c8fdb60e4336e63
-121.9171146,37.7097655,6712,POPLAR WY,,DUBLIN,,,94568,941-202-75,b995958b4a88f5f5
-121.9168291,37.7096845,6704,POPLAR WY,,DUBLIN,,,94568,941-202-74,8f66e13211e2f874
-121.868655,37.7192113,5578,CRESTRIDGE TE,,DUBLIN,,,94568,985-17-20,564dcb3b1cfd3c81
-121.8679073,37.7191114,5583,CRESTRIDGE TE,,DUBLIN,,,94568,985-17-24,5ff56b527d54fe30
-121.868105,37.7190335,5579,CRESTRIDGE TE,,DUBLIN,,,94568,985-17-25,25ccd1832c623c42
-121.868333,37.718937,5563,CRESTRIDGE TE,,DUBLIN,,,94568,985-17-26,3953ef6838adc24f
-121.8845012,37.7122914,4939,SEQUOIA AV,,DUBLIN,,,94568,986-11-41,b02a5ba098792225
-121.8844962,37.7125385,4922,REDWOOD AV,,DUBLIN,,,94568,986-11-51,ecbf042fc93364f4
-121.884707,37.7125412,4924,REDWOOD AV,,DUBLIN,,,94568,986-11-52,7af389119dea079a
-121.8849229,37.7122968,4943,SEQUOIA AV,,DUBLIN,,,94568,986-11-39,8217b7dd8cdae1df
-121.9335885,37.7104451,7565,GARDELLA DR,,DUBLIN,,,94568,941-170-22,9829707d5a7f4a30
-121.933487,37.7107668,7565,SUNWOOD DR,,DUBLIN,,,94568,941-170-24,3e98d5aa306ff936
-121.8739343,37.7181607,5686,MAYMONT LN,,DUBLIN,,,94568,986-24-31,0c7f390451b1e67e
-121.9178186,37.7096994,6707,SPRUCE LN,,DUBLIN,,,94568,941-203-43,7bce5ac97875f442
-121.9358928,37.7077517,8013,GALAXY WY,,DUBLIN,,,94568,941-173-42,5bf6a347d63d33bc
-121.9554738,37.7073008,7903,DRY CREEK DR,,DUBLIN,,,94568,941-2809-16,1066a5fd94138936
-121.9555272,37.7074751,7911,DRY CREEK DR,,DUBLIN,,,94568,941-2809-17,cd934efef26a1d3d
-121.9556314,37.7076268,7925,DRY CREEK DR,,DUBLIN,,,94568,941-2809-18,4dc4fd22152bcbe4
-121.9557399,37.7077868,7933,DRY CREEK DR,,DUBLIN,,,94568,941-2809-19,e9ad29d36c8abd16
-121.9079253,37.708485,6155,MOORE PL,,DUBLIN,,,94568,941-2815-5,5ba532ecf3382681
-121.9078685,37.7084327,6149,MOORE PL,,DUBLIN,,,94568,941-2815-6,130ef8b9fc4a865c
-121.9078063,37.708385,6143,MOORE PL,,DUBLIN,,,94568,941-2815-7,41ca57019e89dac1
-121.8801689,37.7115976,4634,WOODROSE CI,,DUBLIN,,,94568,986-12-72,8ca22fa6b6fd00ac
-121.881437,37.7117599,4763,WOODROSE CI,,DUBLIN,,,94568,986-12-79,64adf9a777d76422
-121.8815639,37.7116116,4773,WOODROSE CI,,DUBLIN,,,94568,986-12-78,ea6119db7099177a
-121.8810438,37.711768,4747,WOODROSE CI,,DUBLIN,,,94568,986-12-81,2a648f0a6676052a
-121.8811588,37.7116144,4721,WOODROSE CI,,DUBLIN,,,94568,986-12-82,c37e2718c75c271c
-121.8812841,37.7114602,4715,WOODROSE CI,,DUBLIN,,,94568,986-12-83,6e46f35f1f6580b8
-121.8813668,37.7112617,4709,WOODROSE CI,,DUBLIN,,,94568,986-12-84,cd929c9ae13751e7
-121.8797662,37.7118082,5274,PERSIMMON DR,,DUBLIN,,,94568,986-12-53,c5705d65a0cbb8b4
-121.8679501,37.7253913,6134,LEDGEWOOD TE,,DUBLIN,,,94568,985-25-80,f717e0dbf8609367
-121.8677368,37.7253758,6136,LEDGEWOOD TE,,DUBLIN,,,94568,985-25-81,6feacaceb3e8360a
-121.8688406,37.725361,6123,LEDGEWOOD TE,,DUBLIN,,,94568,985-25-49,ae027ca9054356ae
-121.868183,37.7258618,6133,LEDGEWOOD TE,,DUBLIN,,,94568,985-25-44,d3f75c7c60fcf077
-121.8679696,37.7258238,6135,LEDGEWOOD TE,,DUBLIN,,,94568,985-25-43,5456e78de44189b9
-121.8674986,37.7257905,6139,LEDGEWOOD TE,,DUBLIN,,,94568,985-25-41,6a7ef26f93a5b165
-121.8677777,37.7257847,6137,LEDGEWOOD TE,,DUBLIN,,,94568,985-25-42,24c270e50e1aa8d7
-121.8688287,37.7255312,6125,LEDGEWOOD TE,,DUBLIN,,,94568,985-25-48,219d83694466c280
-121.9124805,37.7242481,7419,OXFORD CI,,DUBLIN,,,94568,941-2788-193,3900409aef90c9de
-121.9126097,37.7242089,7415,OXFORD CI,,DUBLIN,,,94568,941-2788-193,3eb27586701135d6
-121.9126743,37.7241892,7413,OXFORD CI,,DUBLIN,,,94568,941-2788-193,caf6b135991d4823
-121.9128174,37.7241318,7411,OXFORD CI,,DUBLIN,,,94568,941-2788-187,adb21152f9b43149
-121.9128847,37.7241197,7409,OXFORD CI,,DUBLIN,,,94568,941-2788-187,9cc3bdf70a8b9ee9
-121.9129522,37.7241075,7407,OXFORD CI,,DUBLIN,,,94568,941-2788-187,c271623d53b7c263
-121.9380362,37.7235866,7868,GATE WY,,DUBLIN,,,94568,941-183-101,7083024c102fc754
-121.9136433,37.7111925,6908,SIERRA CT,,DUBLIN,,,94568,941-2756-11-3,ded6f94c5b30c783
-121.9139522,37.7104509,6800,SIERRA CT,,DUBLIN,,,94568,941-205-39-3,ca6db6e9f4193126
-121.8829673,37.7131671,4832,WINTERBROOK AV,,DUBLIN,,,94568,986-11-66,bb1a08612a23e0cf
-121.8724685,37.713311,5142,SAN VICIENTE LP,,DUBLIN,,,94568,986-19-28,7fb30c58aacf9127
-121.872414,37.7131528,5103,KINO CT,,DUBLIN,,,94568,986-19-29,36d5810d8b9c7a38
-121.8757686,37.7062124,4524,SANDYFORD CT,,DUBLIN,,,94568,986-21-106,69ea1482522c78ff
-121.875707,37.7062128,4522,SANDYFORD CT,,DUBLIN,,,94568,986-21-106,375e7a7ad0e4de24
-121.87092,37.7228075,3960,STILLWATER CT,,DUBLIN,,,94568,985-20-11,08b48428b8be6320
-121.8710544,37.722613,5982,TOPSFIELD CI,,DUBLIN,,,94568,985-20-13,3cc6a35f41df6a2f
-121.871227,37.7226138,5972,TOPSFIELD CI,,DUBLIN,,,94568,985-20-14,3b9a2a9872e96880
-121.8710734,37.7223374,5963,TOPSFIELD CI,,DUBLIN,,,94568,985-20-15,376ec1ab7520b1bf
-121.9379982,37.7234542,7876,GATE WY,,DUBLIN,,,94568,941-183-99,7266d86bb3b44087
-121.937972,37.7233896,7880,GATE WY,,DUBLIN,,,94568,941-183-98,a27aec96c8ab754c
-121.937914,37.7232612,7888,GATE WY,,DUBLIN,,,94568,941-183-96,3eb767453aa68df2
-121.8847047,37.7118929,4942,SEQUOIA AV,,DUBLIN,,,94568,986-11-35,c8a67724794ff1c9
-121.8851532,37.7118987,4946,SEQUOIA AV,,DUBLIN,,,94568,986-11-37,e31ade988186dcbb
-121.8849259,37.7118958,4944,SEQUOIA AV,,DUBLIN,,,94568,986-11-36,29ec36c5a28b94f5
-121.8825678,37.7128683,5555,ASTERWOOD DR,,DUBLIN,,,94568,986-11-103,d353f008ee0727da
-121.8822158,37.7128434,5498,ASPEN ST,,DUBLIN,,,94568,986-12-12,f9d40f618aab1024
-121.8817331,37.7126459,5497,ASPEN ST,,DUBLIN,,,94568,986-12-41,e2ebb86b7438882f
-121.881858,37.7124933,5481,ASPEN ST,,DUBLIN,,,94568,986-12-40,836541bf5fc40bde
-121.8818674,37.7120035,4764,WOODROSE CI,,DUBLIN,,,94568,986-12-62,3c1471cff759adad
-121.8674744,37.7246036,3778,HOBSTONE PL,,DUBLIN,,,94568,985-25-69,316624e7fb1d53b7
-121.8668956,37.7252044,6080,ROUND HILL DR,,DUBLIN,,,94568,985-25-86,07f3e2a30d475ceb
-121.8671917,37.7251033,3777,HOBSTONE PL,,DUBLIN,,,94568,985-25-72,982af8cc515f2764
-121.8673964,37.7251155,3779,HOBSTONE PL,,DUBLIN,,,94568,985-25-73,b339e624ef26f70c
-121.8676984,37.7250826,3781,HOBSTONE PL,,DUBLIN,,,94568,985-25-74,313ea978aaebbda3
-121.8662752,37.7251078,6071,ROUND HILL DR,,DUBLIN,,,94568,985-25-31,0a3aaf54b572df1b
-121.8668323,37.7250474,6076,ROUND HILL DR,,DUBLIN,,,94568,985-25-87,131bce5544f0cc62
